Practice ID,Provider ID,Observation Month,Keystrokes,Mouseclicks
34,7,5,57806,16112
34,7,6,81088,22503
34,8,1,14627,4614
34,8,2,17970,4171
34,8,3,16334,3475
34,8,4,22159,6102
34,8,5,28523,7715
34,8,6,18729,5250
34,9,1,213284,12997
34,9,2,158231,10204
34,9,3,286757,17406
34,9,4,301887,18354
34,9,5,371531,22391
34,9,6,323156,16999
34,10,1,41061,4095
34,10,2,24795,2499
34,10,3,36722,3884
34,10,4,38852,3454
34,10,5,39819,4269
34,10,6,66782,6552
34,11,1,127975,15616
34,11,2,120622,14179
34,11,3,115959,12462
34,11,4,155394,17130
34,11,5,122942,14102
34,11,6,143671,16416
34,12,1,85260,10614
34,12,2,112954,12419
34,12,3,77846,10299
34,12,4,109299,14632
34,12,5,80387,10256
34,12,6,112226,14875
34,13,1,81471,34600
34,13,2,81428,27924
34,13,3,82996,30912
34,13,4,106422,34379
34,13,5,73181,22241
34,13,6,84522,25910
34,14,1,56666,18500
34,14,2,70611,17921
34,14,3,58776,19644
34,14,4,66163,20665
34,14,5,58180,19414
34,14,6,57164,18952
34,15,1,7454,646
34,15,2,2223,223
34,15,3,9174,1076
34,15,4,7891,959
34,15,5,14120,1526
34,15,6,15237,1964
34,16,1,90931,8978
34,16,2,99212,9962
34,16,3,103563,10236
34,16,4,127689,11780
34,16,5,130665,11158
34,16,6,102001,10081
34,17,1,137954,10338
34,17,2,128603,10090
34,17,3,148662,11966
34,17,4,161023,11383
34,17,5,141550,12087
34,17,6,149680,11935
34,18,1,211665,19191
34,18,2,182077,16188
34,18,3,239326,19783
34,18,4,154162,14886
34,18,5,208269,19468
34,18,6,234679,22737
34,19,1,217048,12634
34,19,2,115323,7006
34,19,3,206439,12923
34,19,4,148258,8789
34,19,5,228678,15003
34,19,6,192259,13075
34,20,1,211282,22039
34,20,2,140093,13893
34,20,3,245940,24252
34,20,4,217440,21766
34,20,5,229485,23487
34,20,6,122446,12135
34,21,1,116822,11890
34,21,2,63335,7734
34,21,3,99065,12474
34,21,4,98220,9953
34,21,5,99995,9246
34,21,6,89680,9924
34,22,1,127136,19928
34,22,2,84666,12986
34,23,1,346659,12621
34,23,2,343047,12609
34,23,3,316048,11867
34,23,4,389537,14584
34,23,5,286352,10486
34,23,6,349623,12638
34,24,1,321466,15576
34,24,2,215872,10237
34,24,3,335467,15503
34,24,4,310392,13185
34,24,5,370877,16762
34,24,6,333841,15575
34,25,1,103123,3264
34,25,2,109289,3331
34,25,3,91262,2942
34,25,4,100960,2831
34,25,5,86145,3658
34,25,6,83401,2878
34,26,1,43597,2711
34,26,2,70291,4062
34,26,3,38937,3041
34,26,4,56832,3405
34,26,5,104720,7684
34,26,6,45704,3825
34,27,1,8449,949
34,27,2,2744,197
34,27,3,5213,565
34,27,4,16149,1843
34,27,5,19752,2533
34,27,6,21637,2756
34,28,1,153507,16108
34,28,2,149774,15032
34,28,3,131056,12595
34,28,4,156780,13962
34,28,5,164291,14809
34,28,6,131145,12942
34,29,1,131587,16896
34,29,2,166942,20330
34,29,3,145522,17942
34,29,4,153856,18976
34,29,5,138742,16985
34,29,6,145639,17090
34,30,1,108636,6421
34,30,2,99641,5960
34,30,3,89778,5381
34,30,4,133852,8476
34,30,5,86086,5142
34,30,6,91644,6016
34,31,1,14027,1023
34,31,2,10814,1034
34,31,3,10791,840
34,31,4,9158,705
34,31,5,5968,418
34,32,1,52451,3704
34,32,4,58201,4202
34,32,5,149252,10225
34,32,6,163938,10709
34,33,2,1484,240
34,33,4,2037,160
34,33,5,1987,147
34,33,6,344,59
34,34,1,41701,6672
34,34,2,59017,8029
34,34,3,61144,8556
34,34,4,37277,6044
34,34,5,45708,8193
34,34,6,44584,7765
34,35,1,256562,22278
34,35,2,304049,26988
34,35,3,314972,31092
34,35,4,299419,26861
34,35,5,257195,28107
34,35,6,211736,22786
34,36,1,161103,20146
34,36,2,157368,18877
34,36,3,158950,19582
34,36,4,137667,16771
34,36,5,133288,16480
34,36,6,101229,13053
34,37,6,8848,593
34,38,1,80387,9464
34,38,2,153255,19031
34,38,3,178456,23981
34,38,4,192305,24883
34,38,5,232832,29960
34,38,6,194167,22511
34,39,1,13473,904
34,39,4,4480,256
34,40,1,127884,5158
34,40,2,118901,4776
34,40,3,104062,4269
34,40,4,131392,5771
34,40,5,118412,4974
34,40,6,158020,6909
34,41,1,41635,5344
34,41,2,72757,8296
34,41,3,98813,11314
34,41,4,88462,9242
34,41,5,40003,4585
34,41,6,80431,8278
34,42,1,10362,579
34,42,2,7956,468
34,42,6,23867,1541
34,43,1,130766,19513
34,43,2,114096,15660
34,43,3,134367,19359
34,43,4,124249,16988
34,43,5,158505,20908
34,43,6,130877,15998
34,44,1,34406,3777
34,44,2,124780,10342
34,44,3,78276,6847
34,44,4,98840,7355
34,44,5,115135,6739
34,44,6,128326,7882
35,1,1,122388,12141
35,1,2,108599,9834
35,1,3,105572,9295
35,1,4,114887,11337
35,1,5,135490,11888
35,1,6,97191,8186
35,2,1,96318,12241
35,2,2,72443,10088
35,3,1,39982,8936
35,3,2,25115,5951
35,3,3,31855,8561
35,3,4,41944,9903
35,3,5,22915,5637
35,3,6,37437,9311
35,4,1,148084,15625
35,4,2,146425,14623
35,4,3,179751,17896
35,4,4,149100,14948
35,4,5,164367,14964
35,4,6,203283,21166
35,5,6,8511,1434
35,6,1,28058,5759
35,6,2,69078,7970
35,6,3,128100,10406
35,6,4,59758,7720
35,6,5,163863,8396
35,6,6,74563,4868
35,7,1,15848,4483
35,7,2,5877,1847
35,7,5,18636,5299
35,7,6,36724,8638
35,8,1,305087,15707
35,8,2,267929,14542
35,8,3,276101,13757
35,8,4,324316,14959
35,8,5,396060,15562
35,8,6,251593,10699
35,9,3,136284,9480
35,9,4,184369,13507
35,9,5,267141,16075
35,9,6,166691,11745
35,10,1,384433,20763
35,10,2,314250,16549
35,10,3,366593,19171
35,10,4,322853,16886
35,10,5,331215,17141
35,10,6,115440,5792
35,11,1,2930,279
35,11,2,2134,333
35,11,3,2594,182
35,11,4,2136,117
35,11,5,3388,310
35,11,6,2004,162
35,12,1,178417,10174
35,12,2,125394,7165
35,12,3,121275,6856
35,12,4,155478,8652
35,12,5,124582,6969
35,12,6,155072,9363
35,13,1,105252,15974
35,13,2,211947,28861
35,13,3,158036,21078
35,13,4,165980,24855
35,13,5,78645,8994
35,13,6,11914,1664
35,14,1,200631,10487
35,14,2,307961,16115
35,14,3,193798,8253
35,14,4,292629,13969
35,14,5,122779,5476
35,14,6,186524,9437
35,15,1,19794,1940
35,15,3,14630,1374
35,15,4,20695,1754
35,16,1,47747,2209
35,16,2,70649,3467
35,16,3,58522,2667
35,16,4,70077,3955
35,17,1,9495,2580
35,17,2,6362,1751
35,17,3,25143,6036
35,17,4,23242,6171
35,18,1,129189,5145
35,18,2,139336,5509
35,18,3,151990,5513
35,18,4,241881,8134
35,18,5,167017,6069
35,18,6,93420,3133
35,19,1,143445,7159
35,19,2,174352,8692
35,19,3,170103,8096
35,19,4,138475,6876
35,19,5,143798,6369
35,19,6,163257,7088
35,20,1,175978,23407
35,20,2,285575,39759
35,20,3,189756,27532
35,20,4,253582,36372
35,20,5,18915,2261
35,21,1,4976,947
35,21,2,13487,1896
35,21,3,4754,749
35,21,6,29617,3041
35,22,1,23317,2964
35,22,2,10956,1190
35,22,3,39445,4105
35,22,4,20389,2475
35,23,1,26515,2421
35,23,2,26452,2366
35,23,3,16163,1431
35,23,4,27943,2318
35,23,5,1497,106
35,23,6,2587,180
35,24,1,3603,232
35,24,2,2161,130
35,24,3,6774,344
35,24,4,2205,147
35,24,5,2116,100
35,24,6,1491,92
35,25,1,98375,22457
35,25,2,128041,30905
35,25,3,114488,26263
35,25,4,156222,31896
35,25,5,36103,5749
35,26,1,158457,21635
35,26,2,137902,17410
35,26,3,191278,25824
35,26,4,153184,18831
35,26,5,126895,14984
35,26,6,98694,12238
35,27,1,79453,10509
35,27,2,71538,8700
35,27,3,47545,6332
35,27,4,42872,5513
35,27,5,5914,988
35,28,1,21225,3869
35,28,2,16150,4245
35,28,3,27186,6807
35,28,4,33330,7296
35,29,1,9071,323
35,29,2,8510,725
35,29,3,9175,624
35,29,4,9114,495
35,29,5,3957,302
35,29,6,6335,278
35,30,1,19218,3775
35,30,2,23611,4529
35,30,3,31211,6286
35,30,4,21957,4219
35,30,5,18373,3502
35,30,6,26097,4285
35,31,1,310106,15894
35,31,2,204885,12267
35,31,3,198502,11392
35,31,4,244228,14165
35,31,5,306662,13682
35,31,6,309135,14291
35,32,1,145267,13160
35,32,2,159694,12683
35,32,3,163667,13394
35,32,4,158718,12530
35,32,5,141250,12496
35,32,6,143704,11677
35,33,4,169561,14122
35,33,5,212403,19332
35,33,6,188489,18158
36,1,1,217279,29877
36,1,2,202728,25403
36,1,3,274051,34624
36,1,4,218554,29990
36,1,5,207513,29938
36,1,6,278580,37773
37,1,1,37142,1650
37,1,2,44498,1576
37,1,3,28461,981
37,1,4,47405,1387
37,1,5,58513,1955
37,1,6,41523,1506
37,2,1,1044,686
37,2,2,744,714
37,2,3,800,579
37,2,4,602,677
37,2,5,1298,761
37,2,6,796,758
37,3,1,33871,2824
37,3,2,21089,2078
37,3,3,27863,2367
37,3,4,31491,2837
37,3,5,43037,4135
37,3,6,31598,2701
37,4,1,22873,1708
37,4,2,25732,1717
37,4,3,36834,2780
37,4,4,33368,2581
37,4,5,35942,2231
37,4,6,34046,2850
37,5,1,88017,7429
37,5,2,131690,10874
37,5,3,139563,9066
37,5,4,143871,8063
37,5,5,89640,4904
37,5,6,133162,7424
37,6,1,89888,6549
37,6,2,78142,5772
37,6,3,95164,6215
37,6,4,121490,9294
37,6,5,123506,7967
37,6,6,69637,9714
37,7,3,1291,186
37,7,6,86,6
37,8,1,196964,12516
37,8,2,119896,7897
37,8,3,156088,11136
37,8,4,128184,9300
37,8,5,204945,12833
37,8,6,163124,9747
37,9,1,23250,2673
37,9,2,26022,2543
37,9,3,30593,2770
37,9,4,19931,1790
37,9,5,32467,2688
37,9,6,12297,1425
37,10,1,41685,1552
37,10,2,10573,416
37,10,3,27968,751
37,10,4,17430,651
37,10,5,42515,1307
37,10,6,35405,1414
37,11,1,47046,4429
37,11,2,33316,3525
37,11,3,35839,3332
37,11,4,46915,4922
37,11,5,47026,5471
37,11,6,60961,5309
37,12,1,69187,6117
37,12,2,68038,5422
37,12,3,60532,5296
37,12,4,58146,4351
37,12,5,71635,4922
37,12,6,71193,5947
37,13,1,129180,2730
37,13,2,96991,3507
37,13,3,92378,1861
37,13,4,62741,1116
37,13,5,97273,1270
37,13,6,84950,1262
37,14,1,12773,854
37,14,2,8848,509
37,14,3,10941,722
37,14,4,15190,1068
37,14,5,10972,832
37,14,6,8973,721
37,15,1,32027,2229
37,15,2,31602,2164
37,15,3,36098,2490
37,15,4,19038,1226
37,15,5,20123,1687
37,15,6,16738,1086
37,16,1,3640,215
37,16,2,2889,133
37,16,3,6993,203
37,16,4,2025,102
37,16,5,4162,138
37,17,1,55680,3029
37,17,2,45827,2842
37,17,3,99714,5816
37,17,4,74659,5064
37,17,5,67988,4683
37,17,6,57153,4578
37,18,1,267745,13035
37,18,2,203242,10992
37,18,3,189941,7601
37,18,4,207629,7392
37,18,5,314844,11530
37,18,6,270922,9475
37,19,1,114532,7476
37,19,2,140652,10195
37,19,3,153618,10713
37,19,4,164920,11872
37,19,5,154792,8495
37,19,6,171671,9413
37,20,1,165009,5669
37,20,2,127687,4352
37,20,3,144895,5496
37,20,4,156137,6958
37,20,5,117833,4631
37,20,6,115308,5010
37,21,1,59182,2391
37,21,2,57412,1848
37,21,3,62499,1983
37,21,4,71970,2636
37,21,5,63152,2360
37,21,6,52226,2385
37,22,1,2325,88
37,22,2,988,45
37,22,3,2012,96
37,22,4,1082,34
37,22,5,1247,30
37,22,6,1399,30
37,23,1,17420,2186
37,23,2,15640,2197
37,23,3,17679,2584
37,23,4,18727,2233
37,23,5,16416,2023
37,23,6,23824,2794
37,24,1,52130,2476
37,24,2,54558,2505
37,24,3,29899,1550
37,24,4,83962,4532
37,24,5,44446,2484
37,24,6,70608,3555
37,25,1,8588,882
37,25,2,7168,813
37,25,3,6258,713
37,25,4,9028,749
37,25,5,15458,1480
37,25,6,11586,1316
37,26,1,37933,2189
37,26,2,29195,1918
37,26,3,43535,2306
37,26,4,28242,1884
37,26,5,56053,2936
37,26,6,75003,4120
37,27,1,59302,1519
37,27,2,16936,1591
37,27,3,22902,1368
37,27,4,81905,2755
37,27,5,5600,1085
37,27,6,78727,1370
37,28,1,2012,386
37,28,2,1220,379
37,28,3,512,93
37,28,4,1629,580
37,28,5,437,109
37,28,6,5846,1425
37,29,1,262064,13343
37,29,2,167371,8450
37,29,3,233219,10856
37,29,4,232398,11288
37,29,5,280590,13858
37,29,6,224326,10993
37,30,1,96879,9446
37,30,2,159843,15172
37,30,3,148150,12828
37,30,4,140141,13622
37,30,5,180769,18223
37,30,6,131902,13407
37,31,1,76217,3037
37,31,2,86278,4549
37,31,3,93385,4107
37,31,4,70534,2601
37,31,5,46597,2107
37,31,6,70269,3526
37,32,1,39878,1626
37,32,2,39194,1692
37,32,3,23148,1383
37,32,4,33622,1618
37,32,5,22774,1138
37,32,6,41806,1652
37,33,1,18503,1425
37,33,2,15581,1831
37,33,3,18340,1357
37,33,4,17543,1508
37,33,5,17555,1542
37,33,6,16824,1543
37,34,1,20035,1429
37,34,2,18739,1403
37,34,3,22756,1586
37,34,4,22132,1531
37,34,5,24960,1763
37,34,6,10937,896
37,35,1,129078,3816
37,35,2,71908,2003
37,35,3,119372,3578
37,35,4,99952,3063
37,35,5,110829,3196
37,35,6,115755,4177
37,36,1,134286,3789
37,36,2,144027,5006
37,36,3,139372,3640
37,36,4,136071,3661
37,36,5,141696,3662
37,36,6,170820,4556
37,37,1,1931,225
37,37,2,4650,218
37,37,3,1232,93
37,37,4,707,55
37,37,5,1390,153
37,37,6,1250,129
37,38,1,19544,369
37,38,2,13006,213
37,38,3,6477,146
37,38,4,8815,156
37,38,5,17371,486
37,38,6,15320,331
37,39,1,32450,471
37,39,2,35739,476
37,39,3,37351,499
37,39,4,34658,480
37,39,5,36619,437
37,39,6,17552,211
37,40,1,78324,3368
37,40,2,80441,3308
37,40,3,88968,3446
37,40,4,76148,3110
37,40,5,66097,2678
37,40,6,47542,2058
37,41,1,78430,4128
37,41,2,65776,3043
37,41,3,49045,2258
37,41,4,86285,3917
37,41,5,64429,3029
37,41,6,49349,2661
37,42,1,41253,3572
37,42,2,50807,3179
37,42,3,35474,2575
37,42,4,49855,3203
37,42,5,97481,5530
37,42,6,33080,1993
37,43,1,193486,15595
37,43,2,170251,12112
37,43,3,150890,11204
37,43,4,194078,12362
37,43,5,141265,11236
37,43,6,159691,12688
37,44,1,47920,4896
37,44,2,40333,4599
37,44,3,39869,4088
37,44,4,74375,9082
37,44,5,44930,4884
37,44,6,32429,3736
37,45,1,67915,6478
37,45,2,68276,5996
37,45,3,69499,6153
37,45,4,57638,4824
37,45,5,41333,4731
37,45,6,47927,4834
37,46,1,15288,799
37,46,2,26421,1263
37,46,3,19467,960
37,46,4,23713,991
37,46,5,26774,1237
37,46,6,6866,815
37,47,1,64465,2402
37,47,2,54468,1909
37,47,3,49780,1886
37,47,4,62358,2561
37,47,5,53080,2156
37,47,6,94294,3000
37,48,1,80388,3096
37,48,2,55016,3895
37,48,3,117015,4748
37,48,4,42107,1975
37,48,5,65104,1861
37,48,6,51691,2003
37,49,1,19501,1089
37,49,2,24738,1115
37,49,3,16622,790
37,49,4,31109,785
37,49,5,15823,603
37,49,6,20257,929
37,50,1,4662,286
37,50,2,5000,569
37,50,3,11103,612
37,50,4,15543,812
37,50,5,7019,369
37,50,6,23750,1015
37,51,2,8641,454
37,51,3,16829,1803
37,51,4,22469,1913
37,51,5,31920,1842
37,51,6,23311,1389
37,52,2,3086,266
37,52,3,59888,2881
37,52,4,75254,3346
37,52,5,79272,4173
37,52,6,69740,3736
37,53,4,564,34
37,53,5,11815,754
37,53,6,19962,1146
37,54,5,43,24
37,54,6,85803,6476
38,1,1,158444,32790
38,1,2,124474,30190
38,1,3,139878,32833
38,1,4,118881,29410
38,1,5,127437,29432
38,1,6,148485,32846
39,1,1,9225,3023
39,1,2,5654,2067
39,1,3,1700,491
39,1,4,9493,2530
39,1,5,11691,2294
39,1,6,14187,2431
39,2,1,204412,19694
39,2,2,155057,14282
39,2,3,116212,10850
39,2,4,174979,16798
39,2,5,144515,15790
39,2,6,108557,12078
39,3,1,41855,2396
39,3,2,44000,2574
39,3,3,62877,3460
39,3,4,63961,3473
39,3,5,32474,1688
39,3,6,44287,1955
39,4,1,44875,3079
39,4,2,29190,1821
39,4,3,33376,1952
39,4,4,31252,1991
39,4,5,14218,1000
39,4,6,8478,894
39,5,1,2390,3247
39,5,2,7796,4546
39,5,3,10739,4834
39,5,4,8056,4258
39,5,5,6322,3195
39,5,6,19859,3434
39,6,1,38406,5287
39,6,2,32309,3828
39,6,3,33504,4369
39,6,4,30246,4104
39,6,5,31973,4706
39,6,6,28834,3973
39,7,1,24970,6061
39,7,2,13768,4520
39,7,3,26451,5418
39,7,4,33033,6671
39,7,5,26314,6966
39,7,6,35974,7490
39,8,1,179247,6139
39,8,2,133027,4731
39,8,3,123377,4816
39,8,4,156543,5444
39,8,5,144405,6263
39,8,6,75044,5990
39,9,1,62901,5836
39,9,2,49661,3922
39,9,3,52427,3649
39,9,4,55899,4276
39,9,5,46308,3937
39,9,6,54946,4752
39,10,1,48420,3728
39,10,2,52785,4080
39,10,3,54765,3788
39,10,4,70683,4023
39,10,5,77601,4246
39,10,6,63126,4057
39,11,1,92805,2993
39,11,2,81878,2900
39,11,3,95124,3481
39,11,4,69709,2092
39,11,5,21474,609
39,11,6,65410,1989
39,12,1,65042,2787
39,12,2,42716,2062
39,12,3,53471,2721
39,12,4,53328,2779
39,12,5,57684,3381
39,12,6,46187,3078
40,1,1,129009,15967
40,1,2,79422,10063
40,1,3,42447,5430
40,1,4,42745,5835
40,1,5,90738,12152
40,1,6,104977,13795
40,2,1,123451,10665
40,2,2,121474,10064
40,2,3,119146,10667
40,2,4,122096,10372
40,2,5,91702,8189
40,2,6,66799,5894
40,3,1,175099,20485
40,3,2,108392,11604
40,3,3,70134,7968
40,3,4,97426,11606
40,3,5,105439,11717
40,3,6,124437,13007
40,4,1,430925,18728
40,4,2,344043,14196
40,4,3,133920,5617
40,4,4,357125,15602
40,4,5,366543,17461
40,4,6,445344,20123
41,1,1,5,25
41,1,6,142,113
42,1,1,14097,1946
42,1,2,33705,3980
42,1,3,21920,2778
42,1,4,21578,3139
42,1,5,19276,3208
42,1,6,17249,2160
42,2,1,7617,1423
42,2,2,5384,927
42,2,3,11894,2060
42,2,4,11130,1600
42,2,5,10598,1894
42,2,6,6524,1147
42,3,1,24163,1163
42,3,2,61963,3811
42,3,3,60031,4062
42,3,4,37827,2321
42,3,5,64524,4454
42,3,6,27504,1838
42,4,1,200772,18254
42,4,2,170118,13321
42,4,3,222059,19567
42,4,4,223219,19023
42,4,5,215194,17993
42,4,6,184614,16312
42,5,1,147604,17681
42,5,2,142034,16795
42,5,3,155818,19546
42,5,4,149140,19990
42,5,5,126397,16609
42,5,6,132521,15112
42,6,1,92781,16267
42,6,2,81941,15537
42,6,3,67748,11117
42,6,4,86977,15861
42,6,5,89141,15119
42,6,6,105409,14276
42,7,1,183281,17611
42,7,2,203167,19691
42,7,3,168083,15802
42,7,4,215156,20465
42,7,5,233920,21292
42,7,6,194853,17051
42,8,1,47176,3107
42,8,2,96165,6634
42,8,3,74883,4559
42,8,4,48404,3725
42,8,5,77126,5394
42,8,6,108474,7930
42,9,1,13184,1624
42,9,2,17589,2747
42,9,3,17149,2648
42,9,4,13978,2242
42,9,5,6569,1238
42,9,6,8377,1379
42,10,1,37412,2345
42,10,2,79540,4032
42,10,3,108484,5650
42,10,4,89296,4662
42,10,5,112314,5462
42,10,6,90191,5119
43,1,5,27907,1806
43,1,6,1139,427
44,1,1,20209,5465
44,1,2,28936,5547
44,1,3,26008,6149
44,1,4,25680,6375
44,1,5,28069,5863
44,1,6,29699,5724
44,2,1,180767,11442
44,2,2,138063,12135
44,2,3,142437,12685
44,2,4,158547,15429
44,2,5,201052,14689
44,2,6,150472,14062
44,3,1,273,166
44,3,2,115,187
44,3,3,219,152
44,3,4,328,178
44,3,5,300,142
44,3,6,58,137
44,4,1,114,70
44,4,2,303,33
44,4,4,108,33
44,4,5,450,43
45,1,1,198591,39536
45,1,2,189667,38515
45,1,3,228549,51185
45,1,4,190659,42287
45,1,5,206012,43706
45,1,6,219231,47564
45,2,1,79148,10507
45,2,2,75970,11097
45,2,3,99717,16047
45,2,4,87916,14601
45,2,5,66022,10703
45,2,6,64980,9878
45,3,1,51328,4370
45,3,2,86758,7366
45,3,3,54680,5678
45,3,4,43099,4937
45,3,5,35738,4208
45,3,6,40536,4799
45,4,6,7656,661
46,1,1,8132,5451
46,1,2,8722,5582
46,1,3,3649,2074
46,1,4,11570,7857
46,1,5,11477,7851
46,1,6,9643,6772
46,2,1,7994,10223
46,2,2,6676,7667
46,2,3,8930,10772
46,2,4,9295,11512
46,2,5,10229,12968
46,2,6,10071,12900
46,3,1,10027,16250
46,3,2,6798,12428
46,3,3,4780,13792
46,3,4,13118,18557
46,3,5,6790,13582
46,3,6,4728,14257
46,4,1,7964,6866
46,4,2,7822,5976
46,4,3,11903,9244
46,4,4,10492,7459
46,4,5,17489,9915
46,4,6,10258,7999
46,5,1,32270,14051
46,5,2,26990,13054
46,5,3,27155,12978
46,5,4,22358,13597
46,5,5,27137,14365
46,5,6,23046,14432
46,6,1,30044,6560
46,6,2,27438,6173
46,6,3,33547,7027
46,6,4,28992,7116
46,6,5,35358,8701
46,6,6,38206,9010
47,1,1,139384,20882
47,1,2,97609,13961
47,1,3,135308,18376
47,1,4,148564,18713
47,1,5,121754,18268
47,1,6,94888,13756
48,1,1,29053,1599
48,1,2,18486,903
48,1,3,34083,1329
48,1,4,23557,917
48,1,5,37396,1425
48,1,6,31933,1154
48,2,1,86613,4510
48,2,2,83205,4301
48,2,3,74658,4373
48,2,4,94835,5301
48,2,5,96903,5562
48,2,6,75625,4141
48,3,1,132701,5923
48,3,2,111081,4420
48,3,3,144600,5916
48,3,4,127222,6134
48,3,5,167862,6766
48,3,6,151288,6599
49,1,1,221344,12994
49,1,2,153991,9910
49,1,3,164150,11900
49,1,4,240322,14496
49,1,5,235994,14150
49,1,6,210415,14171
49,2,1,3532,1335
49,2,2,4790,1961
49,2,3,8724,3250
49,2,4,5156,1799
49,2,5,6685,3495
49,2,6,4051,2181
49,3,1,284015,18640
49,3,2,267799,17352
49,3,3,263174,17897
49,3,4,330691,22750
49,3,5,258410,17106
49,3,6,408290,24042
49,4,1,7763,8399
49,4,2,15477,15593
49,4,3,16545,16366
49,4,4,9323,10465
49,4,5,16901,21335
49,4,6,14290,18028
49,5,1,157842,13976
49,5,2,81086,7230
49,5,3,98861,13533
49,5,4,86902,14624
49,5,5,78672,13425
49,5,6,68619,12236
49,6,1,338825,13947
49,6,2,154538,6153
49,6,3,346898,13771
49,6,4,310185,12547
49,6,5,333474,13376
49,6,6,277048,11214
49,7,1,313442,16463
49,7,2,189435,8311
49,7,3,274457,12142
49,7,4,207851,9117
49,7,5,270890,12480
49,7,6,270850,12731
49,8,1,186538,13057
49,8,2,102477,7288
49,8,3,189644,12438
49,8,4,189048,13446
49,8,5,168964,10271
49,8,6,190607,12535
49,9,1,227260,7234
49,9,2,108185,3886
49,9,3,195544,7368
49,9,4,164788,5871
49,9,5,114509,4008
49,9,6,210735,7366
50,1,1,21482,3261
50,1,2,41666,6014
50,1,3,54637,7547
50,1,4,57906,8090
50,1,5,19291,3069
50,1,6,42400,4884
50,2,1,78336,11730
50,2,2,61037,9132
50,2,3,67852,11276
50,2,4,69943,10582
50,2,5,84411,12181
50,2,6,56110,8863
50,3,1,78613,10309
50,3,2,69994,8138
50,3,3,63640,8610
50,3,4,98394,11836
50,3,5,63553,8890
50,3,6,62943,8636
50,4,1,37307,8596
50,4,2,34005,8533
50,4,3,40682,10263
50,4,4,24389,6506
50,4,5,36771,8562
50,4,6,33880,7497
51,1,1,9014,622
51,1,2,2674,189
51,1,3,3594,167
51,1,4,10117,514
51,1,5,13843,692
51,1,6,12075,661
52,1,1,24617,16855
52,1,2,23529,13342
52,1,3,15581,13416
52,1,4,15274,14143
52,1,5,14988,13655
52,1,6,24885,17063
52,2,4,6463,1185
52,2,5,12019,2930
52,3,1,164028,24994
52,3,2,175978,21175
52,3,3,212323,28659
52,3,4,152027,19691
52,3,5,151609,23701
52,3,6,117870,21122
52,4,2,12352,1658
52,4,3,28041,3349
52,4,4,25979,3468
52,4,5,15997,2144
52,4,6,28614,3205
53,1,1,164182,18494
53,1,2,153552,15413
53,1,3,74456,8696
53,1,4,209522,24189
53,1,5,214131,24766
53,1,6,102032,13520
53,2,1,15401,2142
53,2,2,13452,1892
53,2,3,15469,2386
53,2,4,16208,2074
53,2,5,26626,3880
53,2,6,20486,2012
53,3,1,24057,3763
53,3,2,24283,3374
53,3,3,36321,6569
53,3,4,40394,6133
53,3,5,23875,3467
53,3,6,18551,2851
53,4,1,264972,13830
53,4,2,246455,13177
53,4,3,192017,12319
53,4,4,274492,17467
53,4,5,254183,15884
53,4,6,213548,15377
53,5,1,12346,990
53,5,2,9047,1097
53,5,3,12200,1295
53,5,4,9164,1281
53,5,5,11740,1298
53,5,6,6066,815
53,6,1,74470,4733
53,6,2,74760,4696
53,6,3,91750,5259
53,6,4,84293,5001
53,6,5,79790,5840
53,6,6,62074,4297
53,7,1,92409,2698
53,7,2,84920,2464
53,7,3,66722,2187
53,7,4,59849,1828
53,7,5,70451,2421
53,7,6,60182,2269
53,8,1,128189,5148
53,8,2,131411,6242
53,8,3,136357,6339
53,8,4,138650,4839
53,8,5,125672,4889
53,8,6,183686,7187
53,9,1,17334,5417
53,9,2,9840,2969
53,9,3,13506,5056
53,9,4,11081,4942
53,9,5,14102,5535
53,9,6,17880,5297
53,10,1,14404,1798
53,10,2,9569,1429
53,10,3,12227,1623
53,10,4,14454,2497
53,10,5,12640,1991
53,10,6,10387,1677
53,11,1,165527,9979
53,11,2,144553,8301
53,11,3,108822,6513
53,11,4,156712,9523
53,11,5,116583,6557
53,11,6,145419,8104
53,12,1,10867,555
53,12,2,10660,751
53,12,3,36706,2115
53,12,4,17852,1197
53,12,5,37608,1989
53,12,6,37950,2329
53,13,4,5067,157
53,13,5,25222,834
53,13,6,31864,964
54,1,1,24875,1600
54,1,2,14164,1057
54,1,3,15951,1263
54,1,4,22179,2048
54,1,5,10092,741
54,2,1,23059,2414
54,2,2,19308,2545
54,2,3,21552,2956
54,2,4,32492,3901
54,2,5,32031,3874
54,2,6,33220,4215
54,3,1,27066,2309
54,3,2,20081,2171
54,3,3,11550,2006
54,3,4,7675,1367
54,3,5,18724,2592
54,3,6,19429,2280
54,4,1,7387,820
54,4,2,8226,949
54,4,3,6416,1419
54,4,4,9210,1632
54,4,5,8545,1140
54,4,6,19213,2941
54,5,1,21435,2679
54,5,2,19755,2449
54,5,3,6222,1800
54,5,4,15847,3033
54,5,5,40498,4722
54,5,6,45541,6277
54,6,1,26883,1012
54,6,2,24063,1167
54,6,3,44246,2403
54,6,4,48773,1874
54,6,5,56151,2240
54,6,6,79034,4644
54,7,1,49876,3756
54,7,2,21491,2222
54,7,3,15205,2126
54,7,4,28800,2282
54,7,5,29358,2573
54,7,6,30000,3543
55,1,1,134740,11263
55,1,2,148616,10699
55,1,3,117095,9313
55,1,4,142140,10797
55,1,5,68666,4882
55,1,6,150167,11359
55,2,1,109622,6187
